1,Date,Time,Event Name,IP Address,Action,Host,URL,Response Code,Time to Load (ms),Time to First Byte (ms),Start Time (ms),Bytes Out,Bytes In,Object Size,Cookie Size (out),Cookie Count(out),Expires,Cache Control,Content Type,Content Encoding,Transaction Type,Socket ID,Document ID,End Time (ms),Descriptor,Lab ID,Dialer ID,Connection Type,Cached,Event URL,Pagetest Build,Measurement Type,Experimental,Event GUID,Sequence Number,Cache Score,Static CDN Score,GZIP Score,Cookie Score,Keep-Alive Score,DOCTYPE Score,Minify Score,Combine Score,Compression Score,ETag Score,Flagged,Secure,DNS Time,Connect Time,SSL Time,Gzip Total Bytes,Gzip Savings,Minify Total Bytes,Minify Savings,Image Total Bytes,Image Savings,Cache Time (sec),Real Start Time (ms),Full Time to Load (ms),Optimization Checked,CDN Provider,DNS Start,DNS End,Connect Start,Connect End,SSL Negotiation Start,SSL Negotiation End,Initiator,Initiator Line,Initiator Column,Server Count,Server RTT,Run,Cached
52,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_26.png,200,451,128,2551,864,683,323,,,Sun, 30 Aug 2015 12:21:16 GMT,max-age=172800,image/png,,3,48,,3002,,,,,,,,,,,51,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
53,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/deposer_roll.png,200,255,132,2562,870,6652,6290,,,Sat, 29 Aug 2015 15:22:19 GMT,max-age=172800,image/png,,3,38,,2817,,,,,,,,,,,52,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
54,08/31/2015,08:08:39,Step 1,,OPTIONS,cis.schibsted.com,/api/v1/identify,200,134,130,2786,462,445,0,,,,private, no-cache, proxy-revalidate, max-age=0,Content-Type: application/json,,3,634,,2920,,,,,,,,,,,53,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,2346,2373,2373,2501,2501,2785,http://d1nf1ogr7o23z7.cloudfront.net/autoTracker.min.js,1,14615,3,,1,0,
55,08/31/2015,08:08:39,Step 1,193.164.196.82,GET,www.leboncoin.fr,/img/favicon.ico,200,143,143,3026,855,1473,1150,,,Mon, 07 Sep 2015 08:08:41 GMT,max-age=604800,text/plain,,3,29,,3169,,,,,,,,,,,54,100,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,604800,,,1,,0,0,0,0,0,0,,,,2,128,1,0,
56,08/31/2015,08:08:39,Step 1,,POST,cis.schibsted.com,/api/v1/identify,200,138,136,3309,452,1312,0,,,,private, no-cache, proxy-revalidate, max-age=0,Content-Type: application/json,,3,716,,3447,,,,,,,,,,,55,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,2922,2922,2922,3046,3046,3309,http://www.leboncoin.fr/,1,,3,,1,0,
57,08/31/2015,08:08:39,Step 1,,POST,cis.schibsted.com,/api/v1/identify,200,145,143,3450,627,1275,0,,,,private, no-cache, proxy-revalidate, max-age=0,Content-Type: application/json,,3,716,,3595,,,,,,,,,,,56,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://d1nf1ogr7o23z7.cloudfront.net/autoTracker.min.js,1,14615,3,,1,0,
58,08/31/2015,08:08:54,Step 1,193.164.196.82,GET,www.leboncoin.fr,/,200,151,140,123,968,8243,7877,,,,,text/html,gzip,3,27,,274,,,,,,,,,,,1,0,-1,100,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,8243,0,0,0,0,0,0,,,1,,0,0,0,123,0,0,,,,2,123,1,1,
59,08/31/2015,08:08:54,Step 1,193.164.196.120,GET,56c646cc9f58f35661191763632f428a.leboncoin.fr,/4/homepage/toutes_categories/324329601@Top1?resX=1014&resY=650&compte=0&XE&XE,200,128,128,507,936,446,116,,,Fri, 30 Oct 1998 14:19:41 GMT,no-cache,no-store,private,application/x-javascript,,3,30,,635,,,,,,,,,,,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,121,0,0,http://tags.tiqcdn.com/utag/schibsted/leboncoin/prod/utag.5.js?utv=ut4.36.201508250929,19,137,4,120,1,1,
60,08/31/2015,08:08:54,Step 1,62.161.94.220,GET,logc153.xiti.com,/hit.xiti?s=266818&s2=25&p=accueil&hl=4x8x54&lng=en-US&vtag=34001&idp=0408546917900&jv=1&r=1920x1200x24x24&re=1014x650&ref=,200,135,135,763,509,308,43,,,,,image/gif,,3,34,,898,,,,,,,,,,,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,,,1,,0,0,1,130,0,0,http://www.leboncoin.fr/,542,,1,128,1,1,
61,08/31/2015,08:08:54,Step 1,205.251.251.236,GET,d1nf1ogr7o23z7.cloudfront.net,/autoTracker.min.js,304,40,40,876,449,386,0,,,,max-age=5,s-maxage=0,proxy-revalidate=0,,,3,52,,916,,,,,,,,,,,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,3,,,1,Amazon CloudFront,5,9,9,46,0,0,http://tags.tiqcdn.com/utag/schibsted/leboncoin/prod/utag.27.js?utv=ut4.36.201508250929,4,476,8,36,1,1,
62,08/31/2015,08:08:54,Step 1,,OPTIONS,collector.schibsted.io,/api/v1/track/urn:schibsted.com:leboncoin,200,134,131,1477,492,380,0,,,,,Content-Type: application/json,,3,409,,1611,,,,,,,,,,,5,0,-1,-1,-1,100,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,0,,,1,,977,1050,1050,1196,1196,1476,http://d1nf1ogr7o23z7.cloudfront.net/autoTracker.min.js,1,14615,8,,1,1,
63,08/31/2015,08:08:54,Step 1,,POST,collector.schibsted.io,/api/v1/track/urn:schibsted.com:leboncoin,200,144,142,1612,485,572,0,,,,private, no-cache, proxy-revalidate, max-age=0,Content-Type: application/json,,3,409,,1756,,,,,,,,,,,6,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,,,,8,,1,1,
